date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
15/06/2018,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,100.8,0.997
15/06/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,29.82,0.2949
15/06/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,51.38,0.5083
15/06/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,4566.25,45.1657
15/06/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,31,0.3066
15/06/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5625,55.638
15/06/2018,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,45,0.4451
15/06/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2662.5,26.3353
15/06/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2050,20.277
15/06/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3910,38.6746
15/06/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,44,0.4352
15/06/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,103.6,1.0247
15/06/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (kerosene),L,actual,Retail,KES,84.24,0.8332
15/06/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,KES,108.81,1.0763
15/06/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,191.45,1.8937
15/06/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6918.75,68.4347
15/06/2018,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,64,0.633
15/06/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,30.88,0.3054
15/06/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1205,11.9189
15/06/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4100,40.5539
15/06/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7020,69.4362
15/06/2018,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,40,0.3956
15/06/2018,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,108,1.0682
15/06/2018,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,80,0.7913
15/06/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2245,22.2057
15/06/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2525,24.9753
15/06/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3566.88,35.2807
15/06/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,52.02,0.5146
15/06/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6430,63.6004
15/06/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2030,20.0791
15/06/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5400,53.4125
15/06/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,66.06,0.6534
15/06/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7200,71.2166
15/07/2018,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,92.6,0.9192
15/07/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,28.54,0.2833
15/07/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,44.89,0.4456
15/07/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,29.6,0.2938
15/07/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,3500,34.7431
15/07/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5400,53.6036
15/07/2018,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,41,0.407
15/07/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,30.19,0.2997
15/07/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2600,25.8091
15/07/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2117.5,21.0196
15/07/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4010,39.8056
15/07/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,103.25,1.0249
15/07/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (kerosene),L,actual,Retail,KES,85.73,0.851
15/07/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,KES,112.2,1.1138
15/07/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,193,1.9158
15/07/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,53.52,0.5313
15/07/2018,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,60,0.5956
15/07/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,29.86,0.2965
15/07/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1455,14.4432
15/07/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3360,33.3533
15/07/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,55.47,0.5506
15/07/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6410,63.6294
15/07/2018,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,42,0.4169
15/07/2018,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,98,0.9728
15/07/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,23,0.2283
15/07/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2885,28.6382
15/07/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3465,34.3956
15/07/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,48.34,0.4798
15/07/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5695,56.5319
15/07/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,21.22,0.2107
15/07/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1910,18.9598
15/07/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7312.5,72.5882
15/08/2018,,,Hola (Tana River),,,cereals and tubers,Maize (white),KG,actual,Retail,KES,48,0.4767
15/08/2018,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,39.9,0.3962
15/08/2018,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,90.2,0.8957
15/08/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,23.44,0.2328
15/08/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,41.95,0.4166
15/08/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,4762,47.289
15/08/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,30,0.2979
15/08/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5400,53.6246
15/08/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,76.7,0.7617
15/08/2018,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,39,0.3873
15/08/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2533,25.1539
15/08/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2787,27.6763
15/08/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3821,37.9444
15/08/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,102.74,1.0203
15/08/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (kerosene),L,actual,Retail,KES,84.95,0.8436
15/08/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,KES,113.73,1.1294
15/08/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,192,1.9067
15/08/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,50.11,0.4976
15/08/2018,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,60,0.5958
15/08/2018,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,64,0.6356
15/08/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,25.67,0.255
15/08/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2600,25.8193
15/08/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2069.33,20.5495
15/08/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3200,31.7776
15/08/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,59.91,0.5949
15/08/2018,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,38,0.3774
15/08/2018,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,100,0.993
15/08/2018,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,cereals and tubers,Maize (white),KG,actual,Retail,KES,40,0.3972
15/08/2018,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,72,0.715
15/08/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,16.99,0.1687
15/08/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,3684,36.5839
15/08/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,44.96,0.4465
15/08/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5320,52.8302
15/08/2018,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,59,0.5859
15/08/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,16.84,0.1672
15/08/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1754,17.4181
15/08/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2065,20.5065
15/08/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,57.4,0.57
15/09/2018,,,Hola (Tana River),,,cereals and tubers,Maize (white),KG,actual,Retail,KES,42,0.4167
15/09/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,23.05,0.2287
15/09/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2100,20.8332
15/09/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,47.23,0.4686
15/09/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5052.5,50.1237
15/09/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,5500,54.5632
15/09/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5400,53.5711
15/09/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,76.9,0.7629
15/09/2018,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,41,0.4067
15/09/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2160,21.4285
15/09/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,3000,29.7617
15/09/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3620,35.9125
15/09/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,108.1,1.0724
15/09/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (kerosene),L,actual,Retail,KES,108.4,1.0754
15/09/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,KES,116.7,1.1577
15/09/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,191.45,1.8993
15/09/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,54.61,0.5418
15/09/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6907.5,68.5264
15/09/2018,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,60,0.5952
15/09/2018,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,67,0.6647
15/09/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,29.25,0.2902
15/09/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2500,24.8015
15/09/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2687.5,26.6616
15/09/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,60.06,0.5958
15/09/2018,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,103,1.0218
15/09/2018,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,cereals and tubers,Maize (white),KG,actual,Retail,KES,40,0.3968
15/09/2018,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,71,0.7044
15/09/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,15.98,0.1586
15/09/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1810,17.9563
15/09/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,4000,39.6823
15/09/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,45.04,0.4468
15/09/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5400,53.5711
15/09/2018,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,63,0.625
15/09/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,15.28,0.1515
15/09/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2410,23.9086
15/09/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7447.5,73.8835
15/10/2018,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,70.5,0.7001
15/10/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,20.23,0.2009
15/10/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1820,18.0735
15/10/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,42.09,0.418
15/10/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5243.75,52.073
15/10/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,33.56,0.3333
15/10/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5400,53.6246
15/10/2018,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,81,0.8044
15/10/2018,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,42,0.4171
15/10/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2000,19.861
15/10/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3600,35.7498
15/10/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,43,0.427
15/10/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,109.72,1.0896
15/10/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,KES,115.73,1.1493
15/10/2018,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,56.01,0.5562
15/10/2018,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,60,0.5958
15/10/2018,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,67,0.6653
15/10/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2600,25.8193
15/10/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2065,20.5065
15/10/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,59.45,0.5903
15/10/2018,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6900,68.5204
15/10/2018,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,33,0.3277
15/10/2018,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,103,1.0228
15/10/2018,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,cereals and tubers,Maize (white),KG,actual,Retail,KES,45,0.4469
15/10/2018,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,75,0.7448
15/10/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,15.1,0.15
15/10/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,3600,35.7498
15/10/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,3500,34.7567
15/10/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,52.54,0.5217
15/10/2018,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5400,53.6246
15/10/2018,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,61,0.6058
15/10/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,15.13,0.1503
15/10/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2550,25.3227
15/10/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5850,58.0933
15/10/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,58.02,0.5761
15/10/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7087.5,70.3823
15/11/2018,,,Hola (Tana River),,,cereals and tubers,Maize (white),KG,actual,Retail,KES,39.2,0.3802
15/11/2018,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,38.9,0.3773
15/11/2018,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,80,0.7759
15/11/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,23.29,0.2259
15/11/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,2150,20.8535
15/11/2018,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,46.9,0.4549
